ID,TAXONOMY,IS_HCP
10181,207,0
34732,207,0
30800,43,1
10095,50,1
77418,207,0
107663,207,0
49772,207,0
97402,143,1
28449,207,0
67003,143,1
6976,207,0
3349,50,1
66209,207,0
80025,149,1
62276,149,1
7900,207,0
49519,207,0
101035,143,1
45466,207,0
63898,207,0
114631,50,1
51483,150,1
84729,66,1
88667,207,0
43614,43,1
24530,207,0
71506,149,1
90890,149,1
71040,207,0
25044,207,0
89201,207,0
23276,207,0
74189,143,1
99694,207,0
60123,207,0
96033,207,0
12483,207,0
112240,60,1
95618,207,0
35407,207,0
63990,207,0
61981,207,0
42848,207,0
38491,207,0
19553,207,0
44475,207,0
10872,207,0
7206,207,0
94232,207,0
2144,149,1
69702,149,1
82249,207,0
67925,207,0
41466,207,0
37130,207,0
21087,43,1
81113,207,0
3368,207,0
14416,207,0
15474,207,0
91510,207,0
3981,50,1
32066,149,1
9932,50,1
65973,207,0
92849,207,0
56742,149,1
4037,207,0
110832,207,0
46416,207,1
24353,143,1
46463,207,0
91663,207,0
104306,207,0
70495,207,0
64739,207,0
9082,207,0
35944,156,1
78481,207,0
9350,143,1
14149,60,1
45661,149,1
44880,207,0
32224,207,0
21110,207,0
21483,207,0
93351,207,0
45027,207,0
61961,43,1
23200,207,0
44973,207,0
113665,207,0
105858,207,0
37436,207,0
22386,207,0
11775,207,0
20437,207,0
50227,207,0
68630,207,0
88592,207,0
93170,207,0
91016,207,1
92914,50,1
34733,207,0
7187,207,0
24504,207,0
46827,149,1
79464,207,0
21536,149,1
3620,43,1
42414,207,0
113433,147,1
61765,207,0
75495,145,1
114654,84,1
101716,207,0
18874,207,0
32939,207,0
45420,149,1
22304,207,0
63478,43,1
11718,207,0
18021,207,0
41723,207,0
19836,149,1
48383,172,1
32005,149,1
26470,76,1
58319,207,0
31015,207,0
13363,143,1
70479,207,0
91065,207,0
89265,207,0
3090,207,0
94553,207,0
50019,207,0
21453,43,1
44684,207,0
79831,61,1
99241,207,0
92146,207,0
35383,207,0
11594,207,0
108448,149,1
75120,149,1
107827,143,1
53277,207,0
46362,151,1
4168,207,0
35136,50,1
80256,207,0
45211,207,0
33535,149,1
41544,207,0
68810,207,0
44417,43,1
7497,207,0
100082,207,0
67012,149,1
2949,149,1
2335,207,0
112098,76,1
66890,143,1
79779,207,0
81580,149,1
90769,207,0
43873,207,0
66693,207,0
106599,207,0
62004,207,0
41092,149,1
64094,207,0
4588,207,0
85906,207,0
103285,143,1
104291,207,0
76800,149,1
39851,143,1
18576,149,1
38630,207,0
88379,149,1
54114,207,0
72764,207,0
102982,207,0
23018,207,0
97103,207,0
64192,207,0
20385,207,0
104868,207,0
112723,207,0
32393,43,1
55085,207,0
27395,112,1
32757,43,1
33445,207,0
62905,207,0
62412,50,1
46871,207,0
33479,207,0
29568,207,0
103948,207,0
4381,207,0
69273,207,0
104203,207,0
100461,112,1
93611,182,1
22764,207,0
70415,207,0
5017,207,1
72427,207,0
48917,207,0
67013,207,0
113188,153,1
4690,143,1
9386,149,1
18147,207,0
26710,207,0
53246,207,0
40248,207,0
56066,207,1
27462,207,0
69906,207,0
86744,207,0
84926,151,1
1459,207,0
93619,207,0
33132,207,0
28268,207,0
70423,207,0
85276,207,0
43008,143,1
21649,207,0
52734,207,0
90966,145,1
62042,207,0
81477,149,1
71060,207,1
72783,207,0
17629,207,0
12650,207,0
111538,207,0
21362,50,1
16371,207,0
8983,207,0
85237,207,0
43182,50,1
30269,207,0
41688,61,1
97025,207,0
63703,43,1
15453,207,0
65744,207,0
75278,207,0
47495,207,0
44594,207,0
103565,207,0
12910,207,0
1123,207,0
83328,43,1
40938,207,0
59367,207,0
26926,207,0
37357,43,1
7967,143,1
62675,207,0
56199,60,1
51815,207,0
67150,207,0
55433,143,1
47080,43,1
3952,149,1
27423,207,0
81030,207,0
38563,143,1
12626,207,0
67650,207,0
8196,207,0
70156,207,0
65061,76,1
90062,207,0
44477,207,0
35216,50,1
47583,207,0
16608,33,1
83998,207,0
77736,207,0
51981,207,0
51002,143,1
10293,207,0
87978,207,0
109128,149,1
68330,207,0
42243,207,0
84568,43,1
80237,207,0
22849,149,1
55811,207,0
9640,207,0
52915,207,0
31814,207,0
18774,149,1
28436,33,1
77269,143,1
76635,207,0
54194,207,0
72352,207,1
90051,207,0
97990,50,1
104908,207,0
100388,207,0
49591,207,0
36605,207,0
53519,207,0
103372,207,0
18973,207,0
4564,207,0
84965,143,1
27119,143,1
13311,207,0
102275,207,0
37275,207,0
91138,207,0
111936,207,0
113157,149,1
111781,206,1
49142,207,0
8307,143,1
84509,207,0
109568,207,0
113049,207,0
63740,149,1
8779,207,0
45931,207,1
98952,207,0
110337,43,1
7343,207,0
20204,207,0
39958,207,0
55519,207,0
56316,207,0
98921,207,0
83382,69,1
30111,207,0
12551,207,0
114273,207,0
105520,207,0
52952,207,0
72938,149,1
70116,207,0
2604,207,0
104085,43,1
100718,207,0
98017,43,1
86246,207,0
67643,143,1
72585,207,0
77162,149,1
29414,64,1
62959,207,0
10773,143,1
69181,207,0
28079,207,0
30218,145,1
97675,207,0
69853,143,1
50530,207,0
59265,207,0
18961,207,0
38349,207,0
63401,149,1
41064,70,1
61098,60,1
103105,207,0
94030,207,0
54581,207,0
99642,43,1
62540,50,1
102581,207,0
23642,207,0
58464,207,0
25529,207,0
93685,207,0
5623,207,0
68328,207,0
105484,50,1
48297,207,0
54851,149,1
10232,207,0
12873,149,1
14086,207,0
40715,149,1
24643,207,0
79398,143,1
90022,207,0
70041,207,0
64216,207,0
75921,207,0
83532,207,0
78285,207,0
96443,50,1
59822,207,0
8667,207,0
37095,207,0
69343,207,0
1780,207,0
39856,79,1
49144,207,0
107994,145,1
69503,207,0
46056,207,0
82363,149,1
38131,207,0
61565,207,0
112896,207,0
89332,149,1
45491,207,0
62059,207,0
95315,207,0
19903,149,1
29266,18,1
9340,207,0
34272,43,1
31659,207,0
12734,143,1
69663,207,0
46509,207,0
50719,207,0
89550,149,1
30245,207,0
53952,207,0
49855,207,0
19169,207,0
90543,207,0
109890,207,0
105378,207,0
60544,207,0
21994,143,1
104682,60,1
13079,207,0
22560,143,1
45088,207,0
104366,207,0
15743,207,0
48072,207,0
10688,207,0
6032,143,1
100655,207,0
54915,207,0
81715,143,1
108210,43,1
101007,207,0
86140,207,1
59300,143,1
103067,207,0
104102,60,1
2367,143,1
11563,207,0
56197,50,1
73034,207,0
98125,207,0
41360,207,0
104507,143,1
111929,207,0
81957,43,1
33930,207,0
97667,149,1
30164,207,0
56329,207,0
37163,50,1
43561,207,0
39963,207,0
10267,143,1
74139,207,0
101300,207,1
6202,207,0
36763,43,1
111203,207,0
6267,59,1
91104,149,1
23303,207,0
80486,207,0
73019,79,1
113388,207,0
107905,143,1
57825,43,1
109529,207,0
32755,207,0
9582,207,0
4873,189,1
41629,50,1
99733,143,1
88255,207,0
108186,207,0
45034,207,0
96479,112,1
25851,207,0
44074,207,0
83673,207,0
104712,207,0
99961,207,0
23262,207,0
26783,207,0
105376,207,1
90427,207,0
99349,207,0
85291,207,0
49937,43,1
7907,50,1
79995,207,1
101588,149,1
25958,43,1
26112,207,0
109138,37,1
39413,207,0
85244,50,1
37516,207,0
19108,207,0
27192,207,0
95119,207,0
46337,207,0
2929,155,1
94127,143,1
10166,149,1
89055,207,0
58934,207,0
7160,207,0
78324,207,0
100837,207,0
110088,207,0
48728,207,0
90919,207,0
113147,207,0
17049,137,1
51506,207,0
7831,207,0
97630,207,0
68329,207,0
46843,207,0
19501,207,0
27110,207,0
13945,43,1
2486,43,1
103765,207,0
73511,207,0
18059,207,0
98516,207,0
6513,207,0
17118,207,0
74980,207,0
28113,207,0
87254,143,1
99651,143,1
4260,207,0
74118,207,0
96143,143,1
9503,149,1
36941,143,1
69655,207,0
72027,149,1
107482,207,0
99292,60,1
43956,50,1
79678,207,0
110384,207,0
50162,207,0
9132,207,0
74653,207,0
56137,207,1
11078,207,0
10607,160,1
85802,207,0
48064,151,1
57295,207,0
28002,207,0
78069,143,1
28355,207,0
88882,207,0
55596,207,0
60121,149,1
89574,207,0
85436,182,1
106241,207,0
87477,207,0
20742,207,0
18821,43,1
88203,149,1
85305,207,0
108740,56,1
79786,207,0
16526,56,1
32506,207,0
51648,207,0
58816,207,0
37644,207,0
27054,207,0
68098,43,1
45156,207,0
82879,207,0
20014,207,0
37212,207,0
80089,207,0
78077,207,0
101164,207,0
10564,207,0
47571,43,1
45706,207,0
85307,207,0
36682,207,0
5951,207,0
5270,149,1
65313,207,0
74383,149,1
40636,149,1
50847,143,1
47609,143,1
25102,207,0
83441,149,1
58928,207,0
52380,207,0
57515,149,1
36807,207,0
6765,207,0
84956,207,0
45167,207,0
58840,207,0
4453,59,1
4964,207,0
86765,207,0
67894,207,0
17788,207,0
58450,207,0
105223,207,0
113922,60,1
90486,207,0
13167,207,0
102555,207,0
1997,207,0
85912,50,1
41617,207,0
26838,207,0
88125,207,0
73894,207,0
76973,207,0
64582,207,0
3495,207,0
36737,207,0
46878,207,0
114445,143,1
107509,43,1
2466,207,0
88685,207,0
39331,207,0
86878,50,1
33199,207,0
11575,207,0
50995,207,0
68316,207,0
47864,207,0
40255,207,0
95553,149,1
2520,207,0
49139,207,0
81231,207,0
1278,207,0
20224,207,0
97715,143,1
103620,143,1
110667,207,0
41467,207,0
50248,152,1
83146,207,0
87042,149,1
40623,207,0
37786,137,1
103534,207,0
87636,50,1
11659,207,0
98714,207,0
34724,145,1
113927,207,0
91391,43,1
27957,207,0
84165,207,0
37232,207,0
53752,143,1
91936,207,1
113683,60,1
58328,207,0
42592,207,0
68025,207,0
62700,207,0
8614,207,0
69929,207,0
78329,207,0
27357,207,0
17872,207,0
19466,207,0
42688,207,0
55473,145,1
44135,207,0
28966,207,0
38326,50,1
93797,207,0
50404,207,0
100446,149,1
48714,43,1
103184,207,0
88477,207,0
60376,207,0
69043,207,0
16562,207,0
93180,207,0
81806,207,0
57187,207,0
15376,207,0
71382,207,0
92896,207,0
83596,207,0
11744,149,1
80753,149,1
54309,207,0
95798,207,0
33709,207,0
31282,207,0
89276,207,0
11993,207,0
61079,207,0
109293,207,0
18162,149,1
90873,207,0
25118,207,1
89235,144,1
82707,207,0
67694,207,0
5786,207,0
22375,207,0
16911,207,0
46617,149,1
49275,207,0
102634,207,0
104007,207,0
83574,207,0
62404,43,1
64922,50,1
71944,207,1
69092,207,0
83617,207,0
29172,207,0
35392,207,0
90214,143,1
4548,207,0
110575,207,0
81516,207,0
104677,149,1
42803,207,0
25343,207,0
46921,207,0
96334,143,1
25188,207,0
88397,207,0
113345,207,0
61107,76,1
77806,149,1
13620,207,0
64420,207,0
106498,207,1
60899,207,0
24634,164,1
72550,149,1
66584,207,0
91252,207,0
28806,207,0
59442,207,0
87298,207,0
92812,207,0
87060,43,1
32188,207,0
54264,207,0
104780,207,1
74588,207,0
50629,207,0
8125,207,0
99773,207,0
45076,207,0
98496,149,1
51881,151,1
110061,207,0
58527,207,0
106065,207,0
27701,60,1
108031,138,1
8680,143,1
87447,207,0
68129,207,0
42759,207,0
16334,207,0
43641,207,0
79898,207,0
112356,207,0
82374,207,0
84783,50,1
79030,207,0
86038,207,0
70515,207,0
52964,207,0
39324,207,0
108663,207,0
56412,43,1
103344,207,0
12844,207,0
77159,207,0
32528,207,0
53722,207,0
46231,207,0
33103,143,1
104276,207,0
9551,207,0
70605,207,0
25151,145,1
95812,207,0
98561,207,1
74015,149,1
36067,207,0
32448,207,0
24145,207,0
22544,207,0
99369,207,0
92794,207,0
77546,50,1
93002,207,0
44566,207,1
44092,207,0
98261,207,0
31022,207,0
8300,207,0
77988,207,0
113024,43,1
81748,207,0
38912,207,0
11004,149,1
86299,207,0
50216,207,0
100985,207,0
77414,207,0
107981,207,0
18297,207,0
28068,207,0
68017,143,1
16493,207,0
77878,207,0
46698,207,0
74279,207,0
9486,149,1
104148,207,0
12484,207,0
18712,207,0
79378,207,0
32690,207,0
108556,143,1
26847,207,0
16257,207,0
67990,207,0
100010,207,0
27619,207,0
35715,207,0
111991,207,0
10055,207,0
54819,207,0
32345,143,1
95825,207,0
22672,207,0
75929,207,0
3023,33,1
83434,207,0
33596,207,0
101662,207,0
22470,207,0
53603,143,1
29581,207,0
50049,207,0
45921,207,0
59881,207,0
36595,149,1
15652,50,1
72141,56,1
90654,207,0
50508,207,0
76937,207,0
88301,207,1
54601,207,0
50294,207,0
53374,61,1
111914,207,0
56023,207,0
110109,185,1
22362,207,0
64865,207,0
41573,33,1
94671,207,0
112987,50,1
73493,207,0
7182,207,0
101517,207,0
63196,207,0
31218,43,1
28777,207,0
60679,207,0
66529,43,1
107787,149,1
50429,207,0
43056,207,0
104001,207,0
62100,43,1
47635,207,0
99405,18,1
102638,207,0
35268,207,0
69199,207,0
26746,18,1
100491,207,0
3034,207,0
86387,50,1
22935,43,1
100216,207,0
5525,207,0
3393,207,0
22628,207,0
77074,207,0
70031,207,0
1500,207,0
25623,207,0
14207,149,1
78217,207,0
17759,143,1
36097,43,1
109981,143,1
86191,149,1
43028,207,0
97607,207,0
97272,207,0
66562,207,0
79696,207,0
107682,207,0
41217,143,1
97846,207,0
56267,149,1
113171,207,0
87321,143,1
51557,150,1
36653,50,1
2547,207,0
107786,207,0
12237,207,0
86330,50,1
88565,207,1
85326,43,1
65499,207,0
77867,149,1
36851,151,1
86720,207,0
70457,143,1
97387,207,0
39360,149,1
38783,207,0
39751,149,1
99984,207,0
69442,207,0
23350,207,0
43038,207,0
82341,207,0
77123,207,0
71429,143,1
20912,207,0
39214,207,0
86045,207,1
110687,207,0
20973,207,0
76713,207,0
73130,207,0
39422,144,1
45721,143,1
69567,149,1
111349,50,1
44755,207,0
97496,207,0
35848,207,0
95307,66,1
113851,207,0
109679,207,0
29762,207,0
5047,207,0
96589,207,0
75560,207,0
76986,207,0
95989,143,1
62221,207,0
113798,207,0
33703,207,0
80533,207,0
25179,207,0
21191,143,1
75557,207,0
14982,207,0
28409,43,1
60409,144,1
94780,207,0
89934,207,0
100693,149,1
78330,33,1
113375,207,0
70085,207,0
18730,207,0
21328,207,0
13789,207,0
37373,207,0
85942,207,0
20867,207,0
30294,143,1
13973,56,1
46519,207,0
77855,207,0
65788,143,1
3744,207,0
32485,207,0
34399,207,0
52417,207,0
84167,207,0
22550,207,0
20671,207,0
100904,207,0
35505,207,0
20598,207,0
27308,207,0
92683,207,0
55911,207,0
63343,207,0
69604,207,0
103166,207,0
91567,207,0
9796,207,0
59115,143,1
5913,207,0
9558,149,1
54146,207,0
23861,207,0
92204,50,1
89743,149,1
50637,207,0
44674,207,0
99078,92,1
96283,207,0
12053,207,0
77868,207,0
59692,207,0
41994,207,0
99766,207,0
74843,50,1
16609,207,0
41216,207,0
98817,207,0
49224,207,0
77656,207,0
59964,207,0
69805,43,1
75000,207,0
5418,207,0
65880,207,0
43703,207,0
21598,207,0
44738,76,1
59393,207,0
67144,60,1
93484,207,0
113102,207,0
71523,207,0
62055,207,0
79445,207,0
53206,207,0
49811,207,0
85010,207,0
39929,207,0
100052,207,0
76382,207,0
39813,207,0
80463,207,0
104925,207,0
44779,207,0
112374,207,0
8101,207,0
17299,207,0
106988,149,1
75719,149,1
63697,207,0
12682,151,1
12501,207,0
29773,207,0
93961,207,0
91717,207,0
90951,50,1
22337,207,0
109872,50,1
84236,207,0
14453,207,0
86570,207,0
65887,207,0
71451,207,0
111850,207,0
86577,207,0
9894,43,1
74471,207,0
78530,207,0
102225,149,1
38810,207,0
49993,207,0
16779,207,0
103289,207,1
21083,207,0
25555,56,1
58952,207,0
31801,207,0
59348,207,0
52796,207,0
92637,207,0
51459,207,0
87049,149,1
63863,207,0
25566,207,0
11555,43,1
9320,66,1
79095,207,0
37423,86,1
58312,143,1
89155,149,1
109379,149,1
3234,207,0
102290,56,1
44784,207,0
16722,207,0
106633,76,1
74266,207,0
42625,149,1
94240,149,1
48979,207,0
3783,207,0
89809,149,1
64776,207,0
78704,207,0
87597,50,1
103654,207,0
102001,207,0
45315,207,0
34018,207,0
55520,207,0
72391,207,0
84892,76,1
39022,207,0
34919,149,1
55273,143,1
108532,143,1
48825,207,0
55736,207,0
64517,79,1
8777,207,0
104896,207,0
31829,207,0
66396,207,0
42897,207,0
70607,207,0
101268,207,0
34475,207,0
74859,207,0
32120,149,1
64775,149,1
83626,43,1
71630,207,0
8799,207,0
50261,207,0
23557,207,0
54024,207,0
33626,207,0
62212,207,0
14380,207,0
111216,207,0
32718,207,0
90223,207,0
25302,207,0
27447,207,0
113923,149,1
11207,207,0
85429,207,0
57460,207,0
79404,207,0
51966,149,1
29945,50,1
70095,207,0
1583,50,1
51105,207,0
75974,143,1
42510,207,0
112542,207,0
94505,207,0
55551,207,0
18769,207,0
93113,207,0
113059,207,0
77212,50,1
92334,50,1
11263,207,0
106856,64,1
52119,151,1
44056,207,0
52959,207,0
9159,207,0
101804,207,0
107562,151,1
74683,18,1
29955,207,0
32050,207,0
32038,207,0
70944,207,0
44239,207,0
90149,207,0
42904,50,1
108725,207,0
9469,207,1
60915,143,1
22077,143,1
87226,207,0
105184,207,0
1298,149,1
71089,207,0
78143,207,0
18316,207,0
3687,207,0
109798,43,1
13066,207,0
114160,207,0
12349,207,0
85129,207,0
8694,149,1
7839,207,0
27604,207,0
93808,207,0
104880,43,1
23148,121,1
57686,207,0
51089,143,1
18650,207,0
96478,207,0
101069,207,0
40673,207,0
112095,207,0
49036,207,0
80192,207,1
1858,207,0
28496,207,0
43475,207,0
93929,207,0
103692,149,1
9586,207,0
52345,207,0
95657,207,0
96562,207,1
65624,149,1
12541,207,0
1860,207,0
71706,207,0
95129,207,0
11759,50,1
80993,207,0
89394,143,1
8173,207,0
102257,207,0
6678,207,0
112732,207,0
71467,207,0
44393,207,0
68815,207,0
55628,207,0
39610,143,1
103183,207,0
62713,207,0
94965,207,0
103203,43,1
28615,50,1
65390,207,0
104813,207,0
21871,149,1
13690,43,1
27666,207,0
112796,207,0
96641,149,1
67147,207,0
113352,207,0
89110,207,0
84591,207,0
13604,149,1
22256,207,0
10981,149,1
63313,143,1
65350,207,0
43925,143,1
26005,207,0
21377,43,1
109885,207,0
88948,43,1
22857,207,0
95901,207,0
18892,86,1
50553,207,0
104869,207,0
46173,207,0
107795,43,1
9689,37,1
46717,207,0
44937,207,0
16604,207,0
46089,207,0
20152,149,1
99788,143,1
21182,207,0
8276,207,0
44976,43,1
79572,207,0
94739,207,0
4681,207,0
17771,60,1
59430,143,1
7743,92,1
90828,149,1
42871,43,1
20231,207,0
65541,207,0
46121,143,1
33395,207,0
12233,207,0
33566,207,0
102498,207,0
34772,50,1
21267,207,0
46781,207,0
66872,207,0
78697,207,0
49825,207,0
79172,207,0
66012,207,0
69196,142,1
106017,207,0
58793,207,0
67230,207,0
55764,207,1
93185,207,0
72038,50,1
75058,143,1
58377,207,0
97377,207,0
65188,43,1
60621,207,0
109297,207,0
24077,207,0
54524,76,1
82018,207,0
46712,207,0
19986,149,1
94407,207,0
35550,207,0
5109,60,1
107550,143,1
57150,207,0
63414,207,0
87041,151,1
75946,149,1
42611,207,0
88907,207,0
25670,149,1
24612,207,0
35182,207,0
49037,207,0
63800,207,0
60251,207,0
99193,207,0
27096,207,0
25356,207,0
85541,143,1
25773,143,1
58520,207,0
48864,143,1
12703,50,1
55512,207,0
25991,207,0
36805,207,0
105379,207,0
98382,207,0
49882,207,0
20897,207,0
70510,207,0
109501,207,0
43333,207,0
81959,43,1
105280,143,1
45058,207,0
65532,207,0
1453,207,1
104166,207,0
6842,207,0
28508,182,1
9136,207,0
58644,207,0
76629,207,0
52644,207,0
98770,149,1
61962,207,0
58652,207,0
66398,149,1
86973,207,0
5317,143,1
63921,149,1
67664,207,0
4349,207,0
74932,207,0
7555,207,0
26398,207,1
5469,207,0
114821,50,1
61306,207,0
38013,207,0
20490,207,0
26988,207,0
60003,207,0
62513,207,0
92090,50,1
2493,207,1
93822,207,0
85381,207,0
92244,207,0
97449,207,0
2898,149,1
4799,143,1
14467,142,1
63937,207,0
113836,207,0
37519,207,0
109517,207,0
23957,207,0
53746,144,1
19061,207,0
89124,207,0
102416,207,0
55624,207,0
43907,149,1
76971,207,0
27152,207,0
52541,207,0
71536,207,0
36391,207,0
23610,207,0
32725,151,1
16991,207,0
93519,207,1
107532,207,0
74828,207,1
46071,142,1
112721,207,0
55025,207,0
40700,207,0
3512,149,1
70840,207,0
95310,207,1
40321,143,1
107519,149,1
80506,207,0
42811,155,1
52090,207,0
61353,207,0
102053,207,0
4474,207,0
97639,207,0
14964,207,0
81035,207,0
55575,149,1
10072,207,0
32549,207,0
66638,149,1
72581,207,0
38527,207,0
88433,207,0
108695,207,0
4619,207,0
56720,207,0
107232,207,0
37006,207,0
38429,60,1
47270,207,0
49749,207,0
31948,207,0
5198,207,0
32432,207,0
111490,207,1
85089,207,1
45161,207,0
62360,207,0
111458,60,1
58046,182,1
33270,207,0
113964,149,1
29764,207,0
62826,207,0
80071,143,1
78772,207,0
57483,207,1
93756,43,1
61209,207,0
9773,207,0
5063,207,0
43797,207,0
8536,43,1
16727,149,1
74117,207,0
63774,207,0
6119,151,1
28080,207,0
91017,207,0
82163,207,0
104669,149,1
2750,149,1
11142,207,0
6772,149,1
74983,207,0
14650,207,0
96494,143,1
86029,207,0
53579,207,0
23057,50,1
21229,207,0
71724,207,1
42933,207,0
46691,207,0
70237,207,0
76112,143,1
18284,207,0
57387,76,1
83313,149,1
92937,207,0
51601,60,1
29749,207,0
64440,207,0
28638,207,0
25087,207,0
52498,207,0
15825,207,0
7652,207,1
41548,149,1
12627,207,0
110999,207,0
44851,207,0
61517,207,0
20893,193,1
43562,143,1
40717,207,0
82325,207,0
84696,149,1
114380,207,0
75925,207,0
30475,207,0
105481,207,0
92631,207,0
26834,43,1
104872,50,1
55061,207,0
96571,207,0
29082,43,1
87953,207,0
26799,50,1
102020,86,1
97220,43,1
87184,207,0
99794,207,0
10691,207,0
2406,207,0
4462,86,1
24806,207,0
10060,207,0
71615,207,0
63193,207,0
53426,207,0
5878,207,0
42802,143,1
66987,64,1
28644,112,1
25110,207,0
80041,207,0
92225,143,1
44622,207,0
13726,43,1
59051,149,1
97401,149,1
22710,207,0
70280,207,0
20541,207,0
54175,207,0
39801,43,1
4058,207,0
4003,207,0
72565,207,0
71867,207,0
19574,207,0
112569,207,0
49316,170,1
45257,207,0
38867,193,1
30151,207,0
74313,207,0
72913,143,1
68473,207,0
30532,149,1
106682,207,0
34495,112,1
102152,207,0
44633,56,1
61901,149,1
20958,149,1
4008,143,1
60667,207,0
62289,112,1
100697,143,1
103899,50,1
51837,29,1
87710,207,0
61137,207,0
105704,207,0
7446,149,1
82598,149,1
79743,69,1
10533,207,0
52262,207,0
45816,149,1
25894,207,0
8166,207,0
46513,207,0
94909,68,1
28569,207,0
1357,207,0
62571,207,0
18704,207,0
90485,60,1
22397,207,0
59320,207,0
67107,207,0
76195,207,0
10070,207,0
28250,207,0
105952,207,0
92690,207,0
84217,207,0
84586,149,1
27909,207,0
20114,207,0
85002,207,1
65405,207,0
12674,207,0
51851,207,0
10121,207,0
44518,207,0
8014,43,1
87585,207,0
81757,207,0
64376,207,0
15615,207,0
101962,207,0
80331,143,1
32394,207,0
29301,207,0
44216,207,0
98094,149,1
31294,207,0
29378,43,1
74563,33,1
113867,207,0
35060,207,0
56600,207,0
96954,149,1
79903,207,0
54612,187,1
4004,207,0
81463,43,1
14169,207,0
110711,207,0
77838,60,1
86241,82,1
105149,207,0
60698,207,0
20802,207,0
26000,207,0
102909,207,0
89206,50,1
71100,207,0
89894,207,0
83989,183,1
55509,43,1
93737,207,0
65503,207,0
70901,145,1
7482,207,0
75440,149,1
81096,207,0
2198,149,1
40643,207,1
53885,207,0
39664,207,0
14353,207,0
39209,207,0
59471,207,0
100983,144,1
114717,207,0
101490,207,0
43567,207,0
19555,207,0
18652,207,0
63244,207,0
85863,207,0
86587,149,1
46326,207,0
97989,149,1
17903,207,0
91039,207,0
114689,207,0
42695,207,0
70252,207,0
91274,207,0
104317,207,0
81539,207,0
16372,207,0
48844,207,0
48448,149,1
103213,207,0
9171,143,1
96733,207,0
101321,207,0
106516,149,1
40328,207,0
78395,207,0
53543,207,0
47184,207,0
70694,207,0
50533,143,1
24138,207,0
66303,207,0
105198,207,0
4284,207,0
3309,207,0
65630,207,0
74121,207,0
3123,207,0
51519,207,0
12589,149,1
68534,149,1
30305,33,1
93038,207,0
86305,149,1
17355,207,0
25148,207,1
26370,207,0
81610,207,0
60493,189,1
108199,143,1
98969,43,1
47456,9,1
106823,207,0
29802,207,0
61289,145,1
64085,207,0
25113,207,0
40693,207,0
86115,207,0
23958,207,0
70535,50,1
86302,207,0
91978,149,1
52290,207,0
69146,207,0
7731,207,0
80776,207,0
96173,207,0
42203,207,0
96060,207,0
112135,149,1
24866,143,1
71864,149,1
67245,50,1
63688,207,0
108647,207,0
21575,207,0
39055,207,0
80127,149,1
37906,43,1
27552,207,0
78778,207,0
76350,143,1
26080,207,0
78484,207,0
111172,207,0
47806,207,0
68857,207,0
34602,143,1
85563,207,0
32969,207,0
94938,189,1
52744,207,0
71042,207,0
20464,43,1
39642,207,0
19846,207,0
112355,207,0
27170,143,1
74953,207,0
43963,207,0
81980,207,0
101709,207,0
78963,143,1
60584,207,0
86166,207,0
62422,207,0
88338,50,1
39950,207,0
18982,149,1
23536,50,1
42503,207,0
8159,207,0
27312,207,0
111120,207,0
74582,207,0
98759,149,1
1099,207,0
65215,207,0
94569,54,1
99850,207,0
3936,207,0
96582,207,0
114922,207,0
4300,207,0
57475,207,0
39147,149,1
18980,207,0
83945,149,1
111223,207,0
96591,207,0
57521,207,0
94765,149,1
102164,207,0
29760,207,0
58980,207,0
50277,207,0
50721,207,0
15701,69,1
114623,207,0
50780,207,0
54535,207,0
92998,207,1
95463,207,0
41554,207,0
19293,207,0
6235,207,0
72370,149,1
54936,207,0
63232,207,0
28989,207,0
17527,207,0
83686,149,1
33330,207,1
66385,207,0
9995,207,0
71579,207,0
40626,207,0
45019,143,1
107976,207,0
63621,160,1
62309,207,0
78051,149,1
70932,145,1
39988,207,0
65676,207,0
44811,207,0
53616,207,0
28840,149,1
24918,149,1
92958,207,0
54876,207,0
34020,207,0
38075,50,1
22809,207,0
113280,207,0
45993,207,0
94600,207,0
57710,43,1
37509,207,0
77814,207,0
39051,149,1
104513,207,0
38241,207,0
87408,43,1
104249,207,0
4375,207,0
88622,110,1
58496,149,1
109391,64,1
4376,207,0
49169,207,0
29786,207,0
54942,143,1
7404,207,0
32641,207,0
72227,143,1
93749,149,1
62166,143,1
97936,149,1
5624,207,0
58483,207,0
17526,207,0
56261,60,1
53667,207,0
12583,207,0
30339,207,0
92578,207,0
68979,207,0
85345,149,1
46281,207,0
38772,207,1
42196,207,0
110798,207,0
22108,207,0
89404,207,0
42627,207,0
45204,207,0
41422,207,0
59126,207,0
34926,207,0
28588,50,1
104084,207,0
93803,207,0
83701,207,0
59206,43,1
19733,207,1
108876,207,0
14718,207,0
98282,207,0
113350,207,0
102782,207,0
112106,56,1
57510,207,0
66322,143,1
114641,207,0
97940,207,0
75935,207,1
39807,149,1
102514,207,0
27678,189,1
102314,207,0
32535,207,0
107164,207,0
71308,207,0
109866,207,0
114646,207,0
67201,207,0
14609,207,1
98927,207,0
65679,207,0
39280,207,0
61077,207,0
15450,207,0
99258,207,0
32073,207,0
89180,143,1
15128,207,0
73465,207,0
4722,50,1
33653,207,0
4914,207,0
42612,207,0
106069,207,0
77824,207,0
22493,144,1
109462,207,0
18210,207,0
22175,207,0
62000,149,1
37718,207,0
10884,207,0
60107,207,0
13490,207,0
23883,207,0
11802,207,0
71147,207,0
27581,43,1
50913,207,0
111869,207,0
92183,207,0
